#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2020-12-27&end=2021-05-28
#
date,locale,initial_downloads,update_pings
2021-04-30,nl,70,1118
2021-04-30,pl,115,2681
2021-04-30,pt-PT,0,10
2021-04-30,ru,6443,172694
2021-04-30,tr,194,4104
2021-04-30,vi,58,60
2021-04-30,zh-CN,1167,4237
2021-04-30,??,13,655
2021-04-30,ja,130,3865
2021-04-30,my,23,0
2021-04-30,pt-BR,1103,6959
2021-04-30,th,34,6
2021-04-30,da,50,162
2021-04-30,he,28,46
2021-04-30,sv-SE,48,306
2021-04-30,zh-TW,660,25490
2021-04-30,ca,63,377
2021-04-30,ga-IE,28,5
2021-04-30,id,43,109
2021-04-30,is,25,31
2021-04-30,nb-NO,42,65
2021-04-30,cs,55,495
2021-04-30,el,36,74
2021-04-30,hu,41,292
2021-04-30,ka,31,4
2021-04-30,es-AR,91,379
2021-04-30,ro,32,44
2021-04-30,mk,26,6
2021-04-30,lt,28,15
2021-04-30,ms,25,13
2021-05-01,ar,156,894
2021-05-01,de,3539,80437
2021-05-01,en-US,58427,694638
2021-05-01,es-ES,2556,22462
2021-05-01,fa,72,407
2021-05-01,fr,1594,23693
2021-05-01,it,632,11076
2021-05-01,ko,89,898
2021-05-01,nl,93,1009
2021-05-01,pl,148,2560
2021-05-01,pt-PT,0,14
2021-05-01,ru,6430,161036
2021-05-01,tr,197,4174
2021-05-01,vi,65,54
2021-05-01,zh-CN,1060,3817
2021-05-01,??,11,810
2021-05-01,ja,145,4003
2021-05-01,my,43,0
2021-05-01,pt-BR,1020,6319
2021-05-01,th,44,15
2021-05-01,da,63,158
2021-05-01,he,61,43
2021-05-01,sv-SE,71,315
2021-05-01,zh-TW,583,25205
2021-05-01,ca,82,343
2021-05-01,ga-IE,51,4
2021-05-01,id,52,91
2021-05-01,is,51,33
2021-05-01,nb-NO,51,99
2021-05-01,cs,76,458
2021-05-01,el,57,80
2021-05-01,hu,59,279
2021-05-01,ka,50,3
2021-05-01,es-AR,82,351
2021-05-01,ro,53,37
2021-05-01,mk,43,11
2021-05-01,lt,59,16
2021-05-01,ms,44,12
2021-05-02,ar,162,917
2021-05-02,de,3707,86955
2021-05-02,en-US,56794,698923
2021-05-02,es-ES,2510,22239
2021-05-02,fa,64,416
2021-05-02,fr,1477,23343
2021-05-02,it,718,10652
2021-05-02,ko,128,855
2021-05-02,nl,122,1142
2021-05-02,pl,215,2798
2021-05-02,pt-PT,0,9
2021-05-02,ru,6417,159191
2021-05-02,tr,196,4173
2021-05-02,vi,103,77
2021-05-02,zh-CN,1238,3965
2021-05-02,??,41,963
2021-05-02,ja,154,3825
2021-05-02,my,55,1
2021-05-02,pt-BR,1210,6369
2021-05-02,th,73,5
2021-05-02,da,79,174
2021-05-02,he,65,72
2021-05-02,sv-SE,95,352
2021-05-02,zh-TW,610,25787
2021-05-02,ca,94,375
2021-05-02,ga-IE,72,5
2021-05-02,id,79,92
2021-05-02,is,71,36
2021-05-02,nb-NO,75,85
2021-05-02,cs,94,518
2021-05-02,el,77,84
2021-05-02,hu,74,282
2021-05-02,ka,71,4
2021-05-02,es-AR,102,318
2021-05-02,ro,79,49
2021-05-02,mk,68,9
2021-05-02,lt,77,8
2021-05-02,ms,72,6
2021-05-03,ar,142,799
2021-05-03,de,3311,82961
2021-05-03,en-US,62712,744692
2021-05-03,es-ES,2536,23038
2021-05-03,fa,63,426
2021-05-03,fr,1453,23774
2021-05-03,it,547,10941
2021-05-03,ko,109,936
2021-05-03,nl,101,1158
2021-05-03,pl,189,2770
2021-05-03,pt-PT,0,22
2021-05-03,ru,6749,172996
2021-05-03,tr,192,4075
2021-05-03,vi,65,56
2021-05-03,zh-CN,1259,3873
2021-05-03,??,42,836
2021-05-03,ja,141,3967
2021-05-03,my,36,0
2021-05-03,pt-BR,1239,7223
2021-05-03,th,51,21
2021-05-03,da,68,172
2021-05-03,he,57,58
2021-05-03,sv-SE,75,360
2021-05-03,zh-TW,648,24776
2021-05-03,ca,68,342
2021-05-03,ga-IE,51,4
2021-05-03,id,67,114
2021-05-03,is,51,26
2021-05-03,nb-NO,61,87
2021-05-03,cs,84,608
2021-05-03,el,59,99
2021-05-03,hu,56,292
2021-05-03,ka,53,6
2021-05-03,es-AR,98,389
2021-05-03,ro,59,70
2021-05-03,mk,58,12
2021-05-03,lt,53,14
2021-05-03,ms,51,9
2021-05-04,ar,134,848
2021-05-04,de,3458,83024
2021-05-04,en-US,59481,741806
2021-05-04,es-ES,3914,25368
2021-05-04,fa,57,375
2021-05-04,fr,1528,24216
2021-05-04,it,517,10563
2021-05-04,ko,111,948
2021-05-04,nl,78,1199
2021-05-04,pl,174,2941
2021-05-04,pt-PT,0,17
2021-05-04,ru,6381,174653
2021-05-04,tr,161,4032
2021-05-04,vi,35,66
2021-05-04,zh-CN,1411,4183
2021-05-04,??,15,911
2021-05-04,ja,115,4025
2021-05-04,my,36,1
2021-05-04,pt-BR,1420,7366
2021-05-04,th,44,19
2021-05-04,da,56,178
2021-05-04,he,40,71
2021-05-04,sv-SE,62,322
2021-05-04,zh-TW,602,25850
2021-05-04,ca,78,391
2021-05-04,ga-IE,45,4
2021-05-04,id,58,127
2021-05-04,is,34,28
2021-05-04,nb-NO,52,93
2021-05-04,cs,64,507
2021-05-04,el,53,89
2021-05-04,hu,54,264
2021-05-04,ka,36,5
2021-05-04,es-AR,97,356
2021-05-04,ro,50,61
2021-05-04,mk,36,5
2021-05-04,lt,38,16
2021-05-04,ms,41,9
2021-05-05,ar,119,895
2021-05-05,de,3569,83740
2021-05-05,en-US,60846,744417
2021-05-05,es-ES,4799,27692
2021-05-05,fa,52,433
2021-05-05,fr,1302,23761
2021-05-05,it,489,10934
2021-05-05,ko,100,1010
2021-05-05,nl,86,1092
2021-05-05,pl,118,2891
2021-05-05,pt-PT,0,13
2021-05-05,ru,6315,172945
2021-05-05,tr,187,4041
2021-05-05,vi,61,70
2021-05-05,zh-CN,1334,4117
2021-05-05,??,18,732
2021-05-05,ja,177,4215
2021-05-05,my,31,2
2021-05-05,pt-BR,1317,7120
2021-05-05,th,40,10
2021-05-05,da,47,172
2021-05-05,he,36,46
2021-05-05,sv-SE,68,361
2021-05-05,zh-TW,842,25306
2021-05-05,ca,63,390
2021-05-05,ga-IE,35,4
2021-05-05,id,43,89
2021-05-05,is,37,21
2021-05-05,nb-NO,44,81
2021-05-05,cs,61,595
2021-05-05,el,47,92
2021-05-05,hu,47,289
2021-05-05,ka,44,8
2021-05-05,es-AR,107,359
2021-05-05,ro,40,55
2021-05-05,mk,37,5
2021-05-05,lt,39,18
2021-05-05,ms,35,9
2021-05-06,ar,124,933
2021-05-06,de,3031,82641
2021-05-06,en-US,61236,739905
2021-05-06,es-ES,3701,25767
2021-05-06,fa,54,391
2021-05-06,fr,1498,24170
2021-05-06,it,462,10675
2021-05-06,ko,82,890
2021-05-06,nl,70,1117
2021-05-06,pl,171,3010
2021-05-06,pt-PT,0,28
2021-05-06,ru,6619,173729
2021-05-06,tr,184,4174
2021-05-06,vi,67,65
2021-05-06,zh-CN,1416,4430
2021-05-06,??,20,787
2021-05-06,ja,158,4064
2021-05-06,my,27,0
2021-05-06,pt-BR,1378,7360
2021-05-06,th,46,8
2021-05-06,da,57,168
2021-05-06,he,46,66
2021-05-06,sv-SE,80,355
2021-05-06,zh-TW,878,25492
2021-05-06,ca,78,375
2021-05-06,ga-IE,43,2
2021-05-06,id,55,95
2021-05-06,is,47,35
2021-05-06,nb-NO,39,93
2021-05-06,cs,61,533
2021-05-06,el,65,98
2021-05-06,hu,61,297
2021-05-06,ka,44,9
2021-05-06,es-AR,95,375
2021-05-06,ro,56,66
2021-05-06,mk,49,6
2021-05-06,lt,50,17
2021-05-06,ms,45,10
2021-05-07,ar,127,883
2021-05-07,de,3054,83319
2021-05-07,en-US,60866,733608
2021-05-07,es-ES,3388,25192
2021-05-07,fa,73,386
2021-05-07,fr,1461,22970
2021-05-07,it,549,10871
2021-05-07,ko,125,938
2021-05-07,nl,81,1093
2021-05-07,pl,161,2900
2021-05-07,pt-PT,0,12
2021-05-07,ru,6525,171560
2021-05-07,tr,163,4087
2021-05-07,vi,69,58
2021-05-07,zh-CN,1452,4526
2021-05-07,??,28,661
2021-05-07,ja,145,4358
2021-05-07,my,46,2
2021-05-07,pt-BR,1232,6896
2021-05-07,th,51,14
2021-05-07,da,73,166
2021-05-07,he,59,46
2021-05-07,sv-SE,85,360
2021-05-07,zh-TW,832,25240
2021-05-07,ca,93,391
2021-05-07,ga-IE,49,4
2021-05-07,id,61,116
2021-05-07,is,58,25
2021-05-07,nb-NO,65,88
2021-05-07,cs,73,548
2021-05-07,el,67,109
2021-05-07,hu,64,285
2021-05-07,ka,55,6
2021-05-07,es-AR,101,348
2021-05-07,ro,61,60
2021-05-07,mk,55,6
2021-05-07,lt,58,17
2021-05-07,ms,56,6
2021-05-08,ar,118,1025
2021-05-08,de,3813,76076
2021-05-08,en-US,58265,714997
2021-05-08,es-ES,3177,24600
2021-05-08,fa,31,401
2021-05-08,fr,1301,21469
2021-05-08,it,478,10270
2021-05-08,ko,92,895
2021-05-08,nl,92,1152
2021-05-08,pl,143,2703
2021-05-08,pt-PT,0,7
2021-05-08,ru,6472,168698
2021-05-08,tr,156,3907
2021-05-08,vi,40,70
2021-05-08,zh-CN,1381,4652
2021-05-08,??,7,705
2021-05-08,ja,145,4681
2021-05-08,my,36,2
2021-05-08,pt-BR,1285,6580
2021-05-08,th,36,11
2021-05-08,da,51,181
2021-05-08,he,40,50
2021-05-08,sv-SE,57,295
2021-05-08,zh-TW,803,25749
2021-05-08,ca,94,371
2021-05-08,ga-IE,36,19
2021-05-08,id,55,117
2021-05-08,is,34,32
2021-05-08,nb-NO,43,80
2021-05-08,cs,52,488
2021-05-08,el,37,96
2021-05-08,hu,44,284
2021-05-08,ka,42,5
2021-05-08,es-AR,97,354
2021-05-08,ro,40,65
2021-05-08,mk,39,6
2021-05-08,lt,40,11
2021-05-08,ms,39,10
2021-05-09,ar,132,1300
2021-05-09,de,2463,74677
2021-05-09,en-US,56611,715280
2021-05-09,es-ES,2949,24933
2021-05-09,fa,63,387
2021-05-09,fr,1552,22568
2021-05-09,it,410,10247
2021-05-09,ko,116,909
2021-05-09,nl,91,1060
2021-05-09,pl,157,2792
2021-05-09,pt-PT,0,21
2021-05-09,ru,5871,165282
2021-05-09,tr,187,4390
2021-05-09,vi,63,65
2021-05-09,zh-CN,1275,4441
2021-05-09,??,32,647
2021-05-09,ja,144,4618
2021-05-09,my,44,0
2021-05-09,pt-BR,1184,6343
2021-05-09,th,56,5
2021-05-09,da,74,172
2021-05-09,he,55,69
2021-05-09,sv-SE,82,350
2021-05-09,zh-TW,730,24948
2021-05-09,ca,80,383
2021-05-09,ga-IE,56,5
2021-05-09,id,59,119
2021-05-09,is,59,33
2021-05-09,nb-NO,62,103
2021-05-09,cs,71,433
2021-05-09,el,64,106
2021-05-09,hu,64,298
2021-05-09,ka,50,3
2021-05-09,es-AR,110,344
2021-05-09,ro,68,77
2021-05-09,mk,61,10
2021-05-09,lt,60,10
2021-05-09,ms,58,6
2021-05-10,ar,87,1396
2021-05-10,de,2784,82401
2021-05-10,en-US,60005,765904
2021-05-10,es-ES,3471,25732
2021-05-10,fa,37,424
2021-05-10,fr,1407,24819
2021-05-10,it,456,11015
2021-05-10,ko,63,914
2021-05-10,nl,71,1200
2021-05-10,pl,137,2903
2021-05-10,pt-PT,0,14
2021-05-10,ru,5697,172862
2021-05-10,tr,186,4286
2021-05-10,vi,42,77
2021-05-10,zh-CN,1263,4628
2021-05-10,??,10,668
2021-05-10,ja,120,4184
2021-05-10,my,19,1
2021-05-10,pt-BR,1386,7553
2021-05-10,th,34,8
2021-05-10,da,48,165
2021-05-10,he,28,58
2021-05-10,sv-SE,55,384
2021-05-10,zh-TW,712,25216
2021-05-10,ca,61,422
2021-05-10,ga-IE,30,2
2021-05-10,id,33,106
2021-05-10,is,28,40
2021-05-10,nb-NO,41,81
2021-05-10,cs,49,507
2021-05-10,el,44,88
2021-05-10,hu,40,296
2021-05-10,ka,29,10
2021-05-10,es-AR,105,372
2021-05-10,ro,34,69
2021-05-10,mk,34,9
2021-05-10,lt,29,13
2021-05-10,ms,29,12
2021-05-11,ar,175,1745
2021-05-11,de,3072,83269
2021-05-11,en-US,62335,762066
2021-05-11,es-ES,3122,25806
2021-05-11,fa,106,414
2021-05-11,fr,1533,24284
2021-05-11,it,626,11459
2021-05-11,ko,127,889
2021-05-11,nl,123,1149
2021-05-11,pl,177,2906
2021-05-11,pt-PT,0,9
2021-05-11,ru,5837,170436
2021-05-11,tr,245,4228
2021-05-11,vi,103,74
2021-05-11,zh-CN,1336,4811
2021-05-11,??,109,947
2021-05-11,ja,203,4101
2021-05-11,my,44,2
2021-05-11,sk,0,1
2021-05-11,pt-BR,1505,7619
2021-05-11,th,97,11
2021-05-11,da,119,194
2021-05-11,he,95,59
2021-05-11,sv-SE,116,342
2021-05-11,zh-TW,885,26363
2021-05-11,ca,130,439
2021-05-11,ga-IE,99,4
2021-05-11,id,110,128
2021-05-11,is,99,27
2021-05-11,nb-NO,100,105
2021-05-11,cs,214,522
2021-05-11,el,117,114
2021-05-11,hu,108,297
2021-05-11,ka,101,7
2021-05-11,es-AR,156,362
2021-05-11,ro,109,62
2021-05-11,mk,94,11
2021-05-11,lt,97,10
2021-05-11,ms,101,14
2021-05-12,ar,129,1474
2021-05-12,de,3013,82989
2021-05-12,en-US,60649,751741
2021-05-12,es-ES,2797,25475
2021-05-12,fa,77,382
2021-05-12,fr,2686,23912
2021-05-12,it,567,11598
2021-05-12,ko,109,924
2021-05-12,nl,89,1132
2021-05-12,pl,140,2806
2021-05-12,pt-PT,0,4
2021-05-12,ru,5935,169766
2021-05-12,tr,208,4274
2021-05-12,vi,88,78
2021-05-12,zh-CN,1283,4857
2021-05-12,??,16,895
2021-05-12,ja,204,4167
2021-05-12,my,52,1
2021-05-12,pt-BR,1367,7588
2021-05-12,de-DE,0,1
2021-05-12,th,66,7
2021-05-12,da,76,173
2021-05-12,he,70,50
2021-05-12,sv-SE,85,321
2021-05-12,zh-TW,987,25865
2021-05-12,ca,93,408
2021-05-12,ga-IE,69,5
2021-05-12,id,86,93
2021-05-12,is,70,27
2021-05-12,nb-NO,71,73
2021-05-12,cs,93,526
2021-05-12,el,86,101
2021-05-12,hu,73,339
2021-05-12,ka,67,9
2021-05-12,es-AR,96,383
2021-05-12,ro,76,70
2021-05-12,mk,70,12
2021-05-12,lt,70,19
2021-05-12,ms,59,13
2021-05-13,ar,101,1561
2021-05-13,de,3250,81933
2021-05-13,en-US,57750,747820
2021-05-13,es-ES,2740,25782
2021-05-13,fa,85,336
2021-05-13,fr,2307,24072
2021-05-13,it,527,10975
2021-05-13,ko,126,951
2021-05-13,nl,112,1099
2021-05-13,pl,127,2865
2021-05-13,pt-PT,0,12
2021-05-13,ru,5891,169541
2021-05-13,tr,177,4389
2021-05-13,vi,69,73
2021-05-13,zh-CN,1341,4857
2021-05-13,??,3,765
2021-05-13,ja,178,4096
2021-05-13,my,38,1
2021-05-13,pt-BR,1305,7369
2021-05-13,th,35,13
2021-05-13,da,84,182
2021-05-13,he,58,57
2021-05-13,sv-SE,135,337
2021-05-13,zh-TW,977,25495
2021-05-13,ca,78,383
2021-05-13,ga-IE,18,2
2021-05-13,id,53,115
2021-05-13,is,47,26
2021-05-13,nb-NO,77,70
2021-05-13,cs,94,520
2021-05-13,el,81,87
2021-05-13,hu,42,301
2021-05-13,ka,70,6
2021-05-13,es-AR,91,343
2021-05-13,ro,65,61
2021-05-13,mk,63,4
2021-05-13,lt,25,20
2021-05-13,ms,23,6
2021-05-14,ar,124,1575
2021-05-14,de,3047,82362
2021-05-14,en-US,59282,748867
2021-05-14,es-ES,2587,24235
2021-05-14,fa,84,323
2021-05-14,fr,1861,23774
2021-05-14,it,524,10969
2021-05-14,ko,94,910
2021-05-14,nl,103,1125
2021-05-14,pl,180,2893
2021-05-14,pt-PT,0,15
2021-05-14,ru,6789,176260
2021-05-14,tr,254,4621
2021-05-14,vi,88,76
2021-05-14,zh-CN,1387,4626
2021-05-14,??,19,720
2021-05-14,ja,152,4149
2021-05-14,my,59,1
2021-05-14,pt-BR,1185,6963
2021-05-14,th,84,16
2021-05-14,da,82,173
2021-05-14,he,66,44
2021-05-14,sv-SE,85,313
2021-05-14,zh-TW,937,25124
2021-05-14,ca,117,382
2021-05-14,ga-IE,69,7
2021-05-14,id,84,129
2021-05-14,is,66,26
2021-05-14,nb-NO,70,81
2021-05-14,cs,87,502
2021-05-14,el,82,97
2021-05-14,hu,71,293
2021-05-14,ka,77,4
2021-05-14,es-AR,98,347
2021-05-14,ro,75,42
2021-05-14,mk,59,6
2021-05-14,lt,64,16
2021-05-14,ms,63,8
2021-05-15,ar,114,1676
2021-05-15,de,2889,79831
2021-05-15,en-US,59244,732426
2021-05-15,es-ES,2435,22207
2021-05-15,fa,55,406
2021-05-15,fr,1740,23555
2021-05-15,it,481,10931
2021-05-15,ko,91,979
2021-05-15,nl,87,1172
2021-05-15,pl,144,2677
2021-05-15,pt-PT,0,13
2021-05-15,ru,5932,167266
2021-05-15,tr,221,4951
2021-05-15,vi,52,68
2021-05-15,zh-CN,1518,4626
2021-05-15,en,0,1
2021-05-15,??,7,745
2021-05-15,ja,138,4347
2021-05-15,my,42,4
2021-05-15,pt-BR,1128,6705
2021-05-15,th,45,7
2021-05-15,da,72,178
2021-05-15,he,45,47
2021-05-15,sv-SE,72,341
2021-05-15,zh-TW,923,24618
2021-05-15,ca,80,340
2021-05-15,ga-IE,48,8
2021-05-15,id,60,143
2021-05-15,is,49,26
2021-05-15,nb-NO,51,95
2021-05-15,cs,85,475
2021-05-15,el,58,105
2021-05-15,hu,60,276
2021-05-15,ka,51,7
2021-05-15,es-AR,99,311
2021-05-15,ro,51,39
2021-05-15,mk,43,6
2021-05-15,lt,51,16
2021-05-15,ms,45,9
2021-05-16,ar,159,1511
2021-05-16,de,3149,83983
2021-05-16,en-US,59025,742121
2021-05-16,es-ES,2488,23615
2021-05-16,fa,75,385
2021-05-16,fr,1797,25102
2021-05-16,it,610,10561
2021-05-16,ko,121,1001
2021-05-16,nl,102,1194
2021-05-16,pl,197,2883
2021-05-16,pt-PT,0,17
2021-05-16,ru,5764,166473
2021-05-16,tr,207,4500
2021-05-16,vi,69,74
2021-05-16,zh-CN,1351,4445
2021-05-16,??,51,685
2021-05-16,ja,194,4266
2021-05-16,my,42,1
2021-05-16,pt-BR,1010,6394
2021-05-16,th,61,11
2021-05-16,da,85,174
2021-05-16,he,68,42
2021-05-16,sv-SE,89,342
2021-05-16,zh-TW,993,25543
2021-05-16,ca,106,354
2021-05-16,ga-IE,66,11
2021-05-16,id,75,132
2021-05-16,is,80,21
2021-05-16,nb-NO,71,82
2021-05-16,cs,90,475
2021-05-16,el,70,108
2021-05-16,hu,69,300
2021-05-16,ka,71,8
2021-05-16,es-AR,104,297
2021-05-16,ro,74,74
2021-05-16,mk,66,7
2021-05-16,lt,64,14
2021-05-16,ms,59,7
2021-05-17,ar,126,1498
2021-05-17,de,2818,85067
2021-05-17,en-US,58015,771900
2021-05-17,es-ES,2470,23847
2021-05-17,fa,47,389
2021-05-17,fr,1680,25918
2021-05-17,it,498,10877
2021-05-17,ko,91,934
2021-05-17,nl,70,1202
2021-05-17,pl,124,3088
2021-05-17,pt-PT,0,22
2021-05-17,ru,5705,171257
2021-05-17,tr,182,4094
2021-05-17,vi,49,77
2021-05-17,zh-CN,1204,4580
2021-05-17,??,32,1019
2021-05-17,ja,157,3972
2021-05-17,my,27,1
2021-05-17,pt-BR,1198,7173
2021-05-17,th,43,9
2021-05-17,da,72,159
2021-05-17,he,45,50
2021-05-17,sv-SE,73,351
2021-05-17,zh-TW,820,24657
2021-05-17,ca,74,373
2021-05-17,ga-IE,41,4
2021-05-17,id,54,149
2021-05-17,is,55,34
2021-05-17,nb-NO,58,83
2021-05-17,cs,64,509
2021-05-17,el,52,97
2021-05-17,hu,55,336
2021-05-17,ka,50,10
2021-05-17,es-AR,87,303
2021-05-17,ro,44,68
2021-05-17,mk,46,6
2021-05-17,lt,43,17
2021-05-17,ms,45,6
2021-05-18,ar,98,1660
2021-05-18,de,3332,83975
2021-05-18,en-US,58124,763326
2021-05-18,es-ES,2635,24346
2021-05-18,fa,40,418
2021-05-18,fr,1525,25224
2021-05-18,it,480,10620
2021-05-18,ko,74,931
2021-05-18,nl,63,1163
2021-05-18,pl,127,2983
2021-05-18,pt-PT,0,13
2021-05-18,ru,5622,171860
2021-05-18,tr,204,4314
2021-05-18,vi,53,82
2021-05-18,zh-CN,1149,4967
2021-05-18,??,10,672
2021-05-18,ja,115,3928
2021-05-18,my,30,1
2021-05-18,pt-BR,1316,7401
2021-05-18,th,39,13
2021-05-18,da,54,185
2021-05-18,he,32,67
2021-05-18,sv-SE,54,349
2021-05-18,zh-TW,832,24404
2021-05-18,ca,67,370
2021-05-18,ga-IE,34,5
2021-05-18,id,38,102
2021-05-18,is,42,27
2021-05-18,nb-NO,44,107
2021-05-18,cs,45,478
2021-05-18,el,45,117
2021-05-18,hu,48,292
2021-05-18,ka,54,12
2021-05-18,es-AR,83,340
2021-05-18,ro,42,67
2021-05-18,mk,37,10
2021-05-18,lt,39,13
2021-05-18,ms,37,8
2021-05-19,ar,93,1658
2021-05-19,de,2854,81775
2021-05-19,en-US,57124,762450
2021-05-19,es-ES,2679,24947
2021-05-19,fa,42,382
2021-05-19,fr,1328,24521
2021-05-19,it,444,10489
2021-05-19,ko,97,933
2021-05-19,nl,53,1151
2021-05-19,pl,110,2972
2021-05-19,pt-PT,0,16
2021-05-19,ru,6052,173564
2021-05-19,tr,166,4240
2021-05-19,vi,47,72
2021-05-19,zh-CN,1366,5115
2021-05-19,??,3,666
2021-05-19,ja,100,3959
2021-05-19,my,25,1
2021-05-19,pt-BR,1193,7201
2021-05-19,th,34,6
2021-05-19,da,44,186
2021-05-19,he,30,70
2021-05-19,sv-SE,50,341
2021-05-19,zh-TW,770,25016
2021-05-19,ca,44,418
2021-05-19,ga-IE,29,6
2021-05-19,id,46,131
2021-05-19,is,39,30
2021-05-19,nb-NO,36,90
2021-05-19,cs,49,483
2021-05-19,el,30,107
2021-05-19,hu,30,293
2021-05-19,ka,30,6
2021-05-19,es-AR,82,385
2021-05-19,ro,31,60
2021-05-19,mk,31,7
2021-05-19,lt,32,14
2021-05-19,ms,26,8
2021-05-20,ar,137,1550
2021-05-20,de,2846,80267
2021-05-20,en-US,58429,756251
2021-05-20,es-ES,2457,24203
2021-05-20,fa,72,366
2021-05-20,fr,1404,23989
2021-05-20,it,454,10342
2021-05-20,ko,111,911
2021-05-20,nl,113,1112
2021-05-20,pl,157,2896
2021-05-20,pt-PT,0,13
2021-05-20,ru,5882,172362
2021-05-20,tr,217,4041
2021-05-20,vi,73,62
2021-05-20,zh-CN,1250,4940
2021-05-20,??,2,799
2021-05-20,ja,180,4037
2021-05-20,my,62,0
2021-05-20,pt-BR,1159,7130
2021-05-20,th,69,12
2021-05-20,da,82,170
2021-05-20,he,70,62
2021-05-20,sv-SE,88,315
2021-05-20,zh-TW,823,25193
2021-05-20,ca,103,387
2021-05-20,ga-IE,65,0
2021-05-20,id,72,108
2021-05-20,is,78,23
2021-05-20,nb-NO,66,83
2021-05-20,cs,88,466
2021-05-20,el,83,100
2021-05-20,hu,80,316
2021-05-20,ka,75,11
2021-05-20,es-AR,113,370
2021-05-20,ro,72,46
2021-05-20,mk,67,8
2021-05-20,lt,70,11
2021-05-20,ms,71,10
2021-05-21,ar,173,1553
2021-05-21,de,2871,81372
2021-05-21,en-US,56844,752621
2021-05-21,es-ES,2493,24239
2021-05-21,fa,72,308
2021-05-21,fr,1500,24411
2021-05-21,it,500,10309
2021-05-21,ko,153,1000
2021-05-21,nl,163,1219
2021-05-21,pl,190,2875
2021-05-21,pt-PT,0,29
2021-05-21,ru,6179,173540
2021-05-21,tr,250,4178
2021-05-21,vi,129,71
2021-05-21,zh-CN,1361,5140
2021-05-21,??,4,678
2021-05-21,ja,192,4229
2021-05-21,my,122,0
2021-05-21,pt-BR,1197,7054
2021-05-21,th,130,6
2021-05-21,da,128,166
2021-05-21,he,92,55
2021-05-21,sv-SE,151,359
2021-05-21,zh-TW,908,24783
2021-05-21,ca,126,346
2021-05-21,ga-IE,83,1
2021-05-21,id,90,135
2021-05-21,is,104,35
2021-05-21,nb-NO,130,92
2021-05-21,cs,123,448
2021-05-21,el,98,98
2021-05-21,hu,95,249
2021-05-21,ka,143,11
2021-05-21,es-AR,103,369
2021-05-21,ro,134,39
2021-05-21,mk,125,5
2021-05-21,lt,97,9
2021-05-21,ms,120,6
2021-05-22,ar,112,1437
2021-05-22,de,2835,78287
2021-05-22,en-US,56955,726583
2021-05-22,es-ES,2512,23999
2021-05-22,fa,85,391
2021-05-22,fr,1392,22733
2021-05-22,it,476,9891
2021-05-22,ko,114,975
2021-05-22,nl,97,1078
2021-05-22,pl,149,2781
2021-05-22,pt-PT,0,10
2021-05-22,ru,6120,166452
2021-05-22,tr,244,4627
2021-05-22,vi,69,71
2021-05-22,zh-CN,1281,4769
2021-05-22,??,73,855
2021-05-22,ja,166,4392
2021-05-22,my,42,1
2021-05-22,en-us,0,1
2021-05-22,pt-BR,1122,6416
2021-05-22,th,75,13
2021-05-22,da,88,172
2021-05-22,he,68,47
2021-05-22,sv-SE,82,287
2021-05-22,zh-TW,657,23503
2021-05-22,ca,80,313
2021-05-22,ga-IE,67,5
2021-05-22,id,84,112
2021-05-22,is,69,32
2021-05-22,nb-NO,71,80
2021-05-22,cs,92,471
2021-05-22,el,72,87
2021-05-22,hu,85,272
2021-05-22,ka,74,9
2021-05-22,es-AR,102,319
2021-05-22,ro,77,82
2021-05-22,mk,66,2
2021-05-22,lt,66,18
2021-05-22,ms,72,8
2021-05-23,ar,88,1517
2021-05-23,de,3094,80410
2021-05-23,en-US,58501,737441
2021-05-23,es-ES,2280,22763
2021-05-23,fa,67,356
2021-05-23,fr,1368,22305
2021-05-23,it,470,10254
2021-05-23,ko,122,1031
2021-05-23,nl,97,1084
2021-05-23,pl,135,2958
2021-05-23,pt-PT,0,26
2021-05-23,ru,6160,169574
2021-05-23,tr,191,4458
2021-05-23,vi,77,74
2021-05-23,zh-CN,1405,4846
2021-05-23,??,32,924
2021-05-23,ja,134,4201
2021-05-23,my,34,3
2021-05-23,pt-BR,1066,6385
2021-05-23,th,58,8
2021-05-23,da,66,151
2021-05-23,he,47,76
2021-05-23,sv-SE,67,325
2021-05-23,zh-TW,607,24581
2021-05-23,ca,71,330
2021-05-23,ga-IE,44,6
2021-05-23,id,62,115
2021-05-23,is,45,36
2021-05-23,nb-NO,59,93
2021-05-23,cs,90,530
2021-05-23,el,59,88
2021-05-23,hu,78,331
2021-05-23,ka,57,7
2021-05-23,es-AR,110,331
2021-05-23,ro,62,79
2021-05-23,mk,54,5
2021-05-23,lt,50,18
2021-05-23,ms,47,3
2021-05-24,ar,130,1406
2021-05-24,de,3182,82240
2021-05-24,en-US,61425,776912
2021-05-24,es-ES,2462,24310
2021-05-24,fa,43,390
2021-05-24,fr,1725,25562
2021-05-24,it,476,11021
2021-05-24,ko,95,916
2021-05-24,nl,77,1208
2021-05-24,pl,116,2962
2021-05-24,pt-PT,0,17
2021-05-24,ru,5932,172634
2021-05-24,tr,207,4050
2021-05-24,vi,42,59
2021-05-24,zh-CN,1214,4986
2021-05-24,??,25,765
2021-05-24,ja,117,4053
2021-05-24,my,18,0
2021-05-24,pt-BR,1084,7382
2021-05-24,th,29,7
2021-05-24,da,53,193
2021-05-24,he,40,64
